year,round,race_name,circuit_id,date,driver_id,driver_code,constructor_id,grid,finish_position,position_text,status,laps,points_f1,fastest_lap_rank
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,leclerc,LEC,ferrari,8,4,4,Finished,68,12.0,5
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,hadjar,HAD,red_bull,7,5,5,Lapped,67,10.0,4
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,colapinto,COL,alpine,10,6,6,Lapped,67,8.0,8
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,lawson,LAW,rb,12,7,7,Lapped,67,6.0,10
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,gasly,GAS,alpine,14,8,8,Lapped,67,4.0,6
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,sainz,SAI,williams,15,9,9,Lapped,67,2.0,12
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,bearman,BEA,haas,16,10,10,Lapped,67,1.0,13
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,piastri,PIA,mclaren,4,11,11,Lapped,66,0.0,7
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,hulkenberg,HUL,audi,11,12,12,Lapped,66,0.0,15
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,bortoleto,BOR,audi,13,13,13,Lapped,66,0.0,14
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,ocon,OCO,haas,17,14,14,Lapped,66,0.0,16
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,stroll,STR,aston_martin,22,15,15,Lapped,64,0.0,20
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,bottas,BOT,cadillac,21,16,16,Lapped,64,0.0,19
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,perez,PER,cadillac,20,17,R,Retired,39,0.0,17
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,norris,NOR,mclaren,3,18,R,Retired,38,0.0,11
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,russell,RUS,mercedes,1,19,R,Retired,29,0.0,9
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,alonso,ALO,aston_martin,19,20,R,Retired,23,0.0,21
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,albon,ALB,williams,18,21,R,Retired,11,0.0,18
2026,5,Canadian Grand Prix,villeneuve,2026-05-24,arvid_lindblad,LIN,rb,9,22,W,Did not start,0,0.0,0
2026,6,Monaco Grand Prix,monaco,2026-06-07,antonelli,ANT,mercedes,1,1,1,Finished,78,25.0,1
2026,6,Monaco Grand Prix,monaco,2026-06-07,hamilton,HAM,ferrari,3,2,2,Finished,78,18.0,2
2026,6,Monaco Grand Prix,monaco,2026-06-07,gasly,GAS,alpine,9,3,3,Finished,78,15.0,3
2026,6,Monaco Grand Prix,monaco,2026-06-07,hadjar,HAD,red_bull,5,4,4,Finished,78,12.0,4
2026,6,Monaco Grand Prix,monaco,2026-06-07,piastri,PIA,mclaren,7,5,5,Finished,78,10.0,7
2026,6,Monaco Grand Prix,monaco,2026-06-07,lawson,LAW,rb,10,6,6,Finished,78,8.0,5
2026,6,Monaco Grand Prix,monaco,2026-06-07,arvid_lindblad,LIN,rb,15,7,7,Finished,78,6.0,8
2026,6,Monaco Grand Prix,monaco,2026-06-07,albon,ALB,williams,11,8,8,Finished,78,4.0,12
2026,6,Monaco Grand Prix,monaco,2026-06-07,ocon,OCO,haas,17,9,9,Finished,78,2.0,15
2026,6,Monaco Grand Prix,monaco,2026-06-07,alonso,ALO,aston_martin,21,10,10,Finished,78,1.0,16
2026,6,Monaco Grand Prix,monaco,2026-06-07,bortoleto,BOR,audi,16,11,11,Finished,78,0.0,13
2026,6,Monaco Grand Prix,monaco,2026-06-07,russell,RUS,mercedes,6,12,12,Finished,78,0.0,6
2026,6,Monaco Grand Prix,monaco,2026-06-07,hulkenberg,HUL,audi,13,13,13,Finished,78,0.0,11
2026,6,Monaco Grand Prix,monaco,2026-06-07,colapinto,COL,alpine,14,14,14,Finished,78,0.0,10
2026,6,Monaco Grand Prix,monaco,2026-06-07,perez,PER,cadillac,18,15,15,Finished,78,0.0,14
2026,6,Monaco Grand Prix,monaco,2026-06-07,sainz,SAI,williams,12,16,16,Retired,70,0.0,18
2026,6,Monaco Grand Prix,monaco,2026-06-07,leclerc,LEC,ferrari,4,17,R,Retired,64,0.0,9
2026,6,Monaco Grand Prix,monaco,2026-06-07,stroll,STR,aston_martin,22,18,R,Retired,56,0.0,20
2026,6,Monaco Grand Prix,monaco,2026-06-07,norris,NOR,mclaren,8,19,R,Retired,43,0.0,17
2026,6,Monaco Grand Prix,monaco,2026-06-07,bearman,BEA,haas,19,20,R,Retired,27,0.0,19
2026,6,Monaco Grand Prix,monaco,2026-06-07,bottas,BOT,cadillac,20,21,R,Retired,15,0.0,21
2026,6,Monaco Grand Prix,monaco,2026-06-07,max_verstappen,VER,red_bull,2,22,R,Retired,0,0.0,0
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,hamilton,HAM,ferrari,2,1,1,Finished,66,25.0,1
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,russell,RUS,mercedes,1,2,2,Finished,66,18.0,6
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,norris,NOR,mclaren,4,3,3,Finished,66,15.0,4
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,max_verstappen,VER,red_bull,5,4,4,Finished,66,12.0,3
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,piastri,PIA,mclaren,7,5,5,Finished,66,10.0,8
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,hadjar,HAD,red_bull,6,6,6,Lapped,65,8.0,2
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,gasly,GAS,alpine,14,7,7,Lapped,65,6.0,13
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,lawson,LAW,rb,8,8,8,Lapped,65,4.0,17
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,arvid_lindblad,LIN,rb,11,9,9,Lapped,65,2.0,12
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,colapinto,COL,alpine,13,10,10,Lapped,65,1.0,16
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,bortoleto,BOR,audi,12,11,11,Lapped,64,0.0,9
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,sainz,SAI,williams,16,12,12,Lapped,64,0.0,14
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,ocon,OCO,haas,17,13,13,Lapped,64,0.0,10
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,perez,PER,cadillac,19,14,14,Lapped,63,0.0,18
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,leclerc,LEC,ferrari,10,15,15,Retired,62,0.0,5
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,antonelli,ANT,mercedes,3,16,16,Retired,61,0.0,7
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,bearman,BEA,haas,15,17,17,Retired,60,0.0,15
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,albon,ALB,williams,18,18,R,Lapped,55,0.0,11
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,alonso,ALO,aston_martin,22,19,R,Retired,37,0.0,20
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,hulkenberg,HUL,audi,9,20,R,Retired,29,0.0,19
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,bottas,BOT,cadillac,20,21,R,Retired,15,0.0,21
2026,7,Barcelona Grand Prix,catalunya,2026-06-14,stroll,STR,aston_martin,21,22,R,Retired,5,0.0,22
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,russell,RUS,mercedes,1,1,1,Finished,71,25.0,6
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,max_verstappen,VER,red_bull,5,2,2,Finished,71,18.0,2
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,antonelli,ANT,mercedes,4,3,3,Finished,71,15.0,1
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,piastri,PIA,mclaren,7,4,4,Finished,71,12.0,3
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,hamilton,HAM,ferrari,3,5,5,Finished,71,10.0,7
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,hadjar,HAD,red_bull,8,6,6,Finished,71,8.0,8
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,norris,NOR,mclaren,6,7,7,Finished,71,6.0,5
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,leclerc,LEC,ferrari,2,8,8,Finished,71,4.0,4
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,lawson,LAW,rb,9,9,9,Lapped,70,2.0,10
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,arvid_lindblad,LIN,rb,10,10,10,Lapped,70,1.0,11
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,bortoleto,BOR,audi,12,11,11,Lapped,70,0.0,14
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,hulkenberg,HUL,audi,14,12,12,Lapped,70,0.0,12
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,gasly,GAS,alpine,11,13,13,Lapped,70,0.0,9
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,bearman,BEA,haas,13,14,14,Lapped,70,0.0,15
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,colapinto,COL,alpine,16,15,15,Lapped,70,0.0,13
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,ocon,OCO,haas,15,16,16,Lapped,69,0.0,17
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,albon,ALB,williams,18,17,17,Lapped,69,0.0,18
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,alonso,ALO,aston_martin,21,18,18,Lapped,68,0.0,16
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,stroll,STR,aston_martin,22,19,R,Retired,45,0.0,20
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,sainz,SAI,williams,17,20,R,Retired,23,0.0,19
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,perez,PER,cadillac,19,21,R,Retired,4,0.0,21
2026,8,Austrian Grand Prix,red_bull_ring,2026-06-28,bottas,BOT,cadillac,20,22,R,Retired,2,0.0,0
2026,9,British Grand Prix,silverstone,2026-07-05,leclerc,LEC,ferrari,2,1,1,Finished,52,25.0,8
2026,9,British Grand Prix,silverstone,2026-07-05,russell,RUS,mercedes,4,2,2,Finished,52,18.0,5
2026,9,British Grand Prix,silverstone,2026-07-05,hamilton,HAM,ferrari,3,3,3,Finished,52,15.0,4
2026,9,British Grand Prix,silverstone,2026-07-05,norris,NOR,mclaren,6,4,4,Finished,52,12.0,6
2026,9,British Grand Prix,silverstone,2026-07-05,hadjar,HAD,red_bull,5,5,5,Finished,52,10.0,3
2026,9,British Grand Prix,silverstone,2026-07-05,lawson,LAW,rb,10,6,6,Finished,52,8.0,12
2026,9,British Grand Prix,silverstone,2026-07-05,arvid_lindblad,LIN,rb,9,7,7,Finished,52,6.0,11
2026,9,British Grand Prix,silverstone,2026-07-05,bortoleto,BOR,audi,11,8,8,Finished,52,4.0,13
2026,9,British Grand Prix,silverstone,2026-07-05,colapinto,COL,alpine,19,9,9,Finished,52,2.0,16
2026,9,British Grand Prix,silverstone,2026-07-05,gasly,GAS,alpine,15,10,10,Finished,52,1.0,15
2026,9,British Grand Prix,silverstone,2026-07-05,piastri,PIA,mclaren,8,11,11,Finished,52,0.0,9
2026,9,British Grand Prix,silverstone,2026-07-05,bearman,BEA,haas,13,12,12,Finished,52,0.0,17
2026,9,British Grand Prix,silverstone,2026-07-05,ocon,OCO,haas,17,13,13,Finished,52,0.0,18
2026,9,British Grand Prix,silverstone,2026-07-05,perez,PER,cadillac,20,14,14,Finished,52,0.0,19
2026,9,British Grand Prix,silverstone,2026-07-05,antonelli,ANT,mercedes,1,15,15,Finished,52,0.0,1
2026,9,British Grand Prix,silverstone,2026-07-05,bottas,BOT,cadillac,18,16,16,Finished,52,0.0,21
2026,9,British Grand Prix,silverstone,2026-07-05,sainz,SAI,williams,14,17,17,Lapped,51,0.0,7
2026,9,British Grand Prix,silverstone,2026-07-05,alonso,ALO,aston_martin,21,18,18,Lapped,51,0.0,20
2026,9,British Grand Prix,silverstone,2026-07-05,stroll,STR,aston_martin,22,19,19,Lapped,51,0.0,22
2026,9,British Grand Prix,silverstone,2026-07-05,max_verstappen,VER,red_bull,7,20,20,Retired,46,0.0,2
2026,9,British Grand Prix,silverstone,2026-07-05,albon,ALB,williams,16,21,R,Retired,43,0.0,14
2026,9,British Grand Prix,silverstone,2026-07-05,hulkenberg,HUL,audi,12,22,R,Retired,36,0.0,10
