year,round,race_name,driver_id,driver_code,constructor_id,grid,finish_position,pts_finish,pts_place_diff,pts_fastest_lap,pts_classified,pts_defeated_teammate,dk_points_total
2026,1,Australian Grand Prix,gasly,GAS,alpine,14,10,20,4,0,1,5,30
2026,1,Australian Grand Prix,ocon,OCO,haas,13,11,17,2,0,1,0,20
2026,1,Australian Grand Prix,albon,ALB,williams,15,12,15,3,0,1,5,24
2026,1,Australian Grand Prix,lawson,LAW,rb,8,13,13,-5,0,1,0,9
2026,1,Australian Grand Prix,colapinto,COL,alpine,16,14,12,2,0,1,0,15
2026,1,Australian Grand Prix,sainz,SAI,williams,21,15,10,6,0,1,0,17
2026,1,Australian Grand Prix,perez,PER,cadillac,18,16,7,2,0,1,5,15
2026,1,Australian Grand Prix,stroll,STR,aston_martin,22,17,5,5,0,0,5,15
2026,1,Australian Grand Prix,alonso,ALO,aston_martin,17,18,4,-1,0,0,0,3
2026,1,Australian Grand Prix,bottas,BOT,cadillac,19,19,3,0,0,0,0,3
2026,1,Australian Grand Prix,hadjar,HAD,red_bull,3,20,2,-17,0,0,0,-15
2026,1,Australian Grand Prix,piastri,PIA,mclaren,5,21,1,-16,0,0,0,-15
2026,1,Australian Grand Prix,hulkenberg,HUL,audi,11,22,0,-11,0,0,0,-11
2026,2,Chinese Grand Prix,antonelli,ANT,mercedes,1,1,40,0,3,1,5,49
2026,2,Chinese Grand Prix,russell,RUS,mercedes,2,2,37,0,0,1,0,38
2026,2,Chinese Grand Prix,hamilton,HAM,ferrari,3,3,35,0,0,1,5,41
2026,2,Chinese Grand Prix,leclerc,LEC,ferrari,4,4,32,0,0,1,0,33
2026,2,Chinese Grand Prix,bearman,BEA,haas,10,5,30,5,0,1,5,41
2026,2,Chinese Grand Prix,gasly,GAS,alpine,7,6,27,1,0,1,5,34
2026,2,Chinese Grand Prix,lawson,LAW,rb,14,7,25,7,0,1,5,38
2026,2,Chinese Grand Prix,hadjar,HAD,red_bull,9,8,23,1,0,1,5,30
2026,2,Chinese Grand Prix,sainz,SAI,williams,17,9,22,8,0,1,5,36
2026,2,Chinese Grand Prix,colapinto,COL,alpine,12,10,20,2,0,1,0,23
2026,2,Chinese Grand Prix,hulkenberg,HUL,audi,11,11,17,0,0,1,5,23
2026,2,Chinese Grand Prix,arvid_lindblad,LIN,rb,15,12,15,3,0,1,0,19
2026,2,Chinese Grand Prix,bottas,BOT,cadillac,19,13,13,6,0,1,5,25
2026,2,Chinese Grand Prix,ocon,OCO,haas,13,14,12,-1,0,1,0,12
2026,2,Chinese Grand Prix,perez,PER,cadillac,21,15,10,6,0,1,0,17
2026,2,Chinese Grand Prix,max_verstappen,VER,red_bull,8,16,7,-8,0,0,0,-1
2026,2,Chinese Grand Prix,alonso,ALO,aston_martin,18,17,5,1,0,0,5,11
2026,2,Chinese Grand Prix,stroll,STR,aston_martin,20,18,4,2,0,0,0,6
2026,2,Chinese Grand Prix,piastri,PIA,mclaren,5,19,3,-14,0,0,5,-6
2026,2,Chinese Grand Prix,norris,NOR,mclaren,6,20,2,-14,0,0,0,-12
2026,2,Chinese Grand Prix,bortoleto,BOR,audi,16,21,1,-5,0,0,0,-4
2026,2,Chinese Grand Prix,albon,ALB,williams,22,22,0,0,0,0,0,0
2026,3,Japanese Grand Prix,antonelli,ANT,mercedes,1,1,40,0,3,1,5,49
2026,3,Japanese Grand Prix,piastri,PIA,mclaren,3,2,37,1,0,1,5,44
2026,3,Japanese Grand Prix,leclerc,LEC,ferrari,4,3,35,1,0,1,5,42
2026,3,Japanese Grand Prix,russell,RUS,mercedes,2,4,32,-2,0,1,0,31
2026,3,Japanese Grand Prix,norris,NOR,mclaren,5,5,30,0,0,1,0,31
2026,3,Japanese Grand Prix,hamilton,HAM,ferrari,6,6,27,0,0,1,0,28
2026,3,Japanese Grand Prix,gasly,GAS,alpine,7,7,25,0,0,1,5,31
2026,3,Japanese Grand Prix,max_verstappen,VER,red_bull,11,8,23,3,0,1,5,32
2026,3,Japanese Grand Prix,lawson,LAW,rb,14,9,22,5,0,1,5,33
2026,3,Japanese Grand Prix,ocon,OCO,haas,12,10,20,2,0,1,5,28
2026,3,Japanese Grand Prix,hulkenberg,HUL,audi,13,11,17,2,0,1,5,25
2026,3,Japanese Grand Prix,hadjar,HAD,red_bull,8,12,15,-4,0,1,0,12
2026,3,Japanese Grand Prix,bortoleto,BOR,audi,9,13,13,-4,0,1,0,10
2026,3,Japanese Grand Prix,arvid_lindblad,LIN,rb,10,14,12,-4,0,1,0,9
2026,3,Japanese Grand Prix,sainz,SAI,williams,16,15,10,1,0,1,5,17
2026,3,Japanese Grand Prix,colapinto,COL,alpine,15,16,7,-1,0,1,0,7
2026,3,Japanese Grand Prix,perez,PER,cadillac,19,17,5,2,0,1,5,13
2026,3,Japanese Grand Prix,alonso,ALO,aston_martin,21,18,4,3,0,1,5,13
2026,3,Japanese Grand Prix,bottas,BOT,cadillac,20,19,3,1,0,1,0,5
2026,3,Japanese Grand Prix,albon,ALB,williams,17,20,2,-3,0,1,0,0
2026,3,Japanese Grand Prix,stroll,STR,aston_martin,22,21,1,1,0,0,0,2
2026,3,Japanese Grand Prix,bearman,BEA,haas,18,22,0,-4,0,0,0,-4
2026,4,Miami Grand Prix,antonelli,ANT,mercedes,1,1,40,0,0,1,5,46
2026,4,Miami Grand Prix,norris,NOR,mclaren,4,2,37,2,3,1,5,48
2026,4,Miami Grand Prix,piastri,PIA,mclaren,7,3,35,4,0,1,0,40
2026,4,Miami Grand Prix,russell,RUS,mercedes,5,4,32,1,0,1,0,34
2026,4,Miami Grand Prix,max_verstappen,VER,red_bull,2,5,30,-3,0,1,5,33
2026,4,Miami Grand Prix,hamilton,HAM,ferrari,6,6,27,0,0,1,5,33
2026,4,Miami Grand Prix,colapinto,COL,alpine,8,7,25,1,0,1,5,32
2026,4,Miami Grand Prix,leclerc,LEC,ferrari,3,8,23,-5,0,1,0,19
2026,4,Miami Grand Prix,sainz,SAI,williams,13,9,22,4,0,1,5,32
2026,4,Miami Grand Prix,albon,ALB,williams,15,10,20,5,0,1,0,26
2026,4,Miami Grand Prix,bearman,BEA,haas,12,11,17,1,0,1,5,24
2026,4,Miami Grand Prix,bortoleto,BOR,audi,21,12,15,9,0,1,5,30
2026,4,Miami Grand Prix,ocon,OCO,haas,14,13,13,1,0,1,0,15
2026,4,Miami Grand Prix,arvid_lindblad,LIN,rb,16,14,12,2,0,1,5,20
2026,4,Miami Grand Prix,alonso,ALO,aston_martin,17,15,10,2,0,1,5,18
2026,4,Miami Grand Prix,perez,PER,cadillac,20,16,7,4,0,1,5,17
2026,4,Miami Grand Prix,stroll,STR,aston_martin,18,17,5,1,0,1,0,7
2026,4,Miami Grand Prix,bottas,BOT,cadillac,19,18,4,1,0,1,0,6
2026,4,Miami Grand Prix,hulkenberg,HUL,audi,10,19,3,-9,0,0,0,-6
2026,4,Miami Grand Prix,lawson,LAW,rb,11,20,2,-9,0,0,0,-7
2026,4,Miami Grand Prix,gasly,GAS,alpine,9,21,1,-12,0,0,0,-11
2026,4,Miami Grand Prix,hadjar,HAD,red_bull,22,22,0,0,0,0,0,0
2026,5,Canadian Grand Prix,antonelli,ANT,mercedes,2,1,40,1,3,1,5,50
2026,5,Canadian Grand Prix,hamilton,HAM,ferrari,5,2,37,3,0,1,5,46
2026,5,Canadian Grand Prix,max_verstappen,VER,red_bull,6,3,35,3,0,1,5,44
2026,5,Canadian Grand Prix,leclerc,LEC,ferrari,8,4,32,4,0,1,0,37
2026,5,Canadian Grand Prix,hadjar,HAD,red_bull,7,5,30,2,0,1,0,33
2026,5,Canadian Grand Prix,colapinto,COL,alpine,10,6,27,4,0,1,5,37
2026,5,Canadian Grand Prix,lawson,LAW,rb,12,7,25,5,0,1,5,36
2026,5,Canadian Grand Prix,gasly,GAS,alpine,14,8,23,6,0,1,0,30
2026,5,Canadian Grand Prix,sainz,SAI,williams,15,9,22,6,0,1,5,34
2026,5,Canadian Grand Prix,bearman,BEA,haas,16,10,20,6,0,1,5,32
2026,5,Canadian Grand Prix,piastri,PIA,mclaren,4,11,17,-7,0,1,5,16
2026,5,Canadian Grand Prix,hulkenberg,HUL,audi,11,12,15,-1,0,1,5,20
2026,5,Canadian Grand Prix,bortoleto,BOR,audi,13,13,13,0,0,1,0,14
2026,5,Canadian Grand Prix,ocon,OCO,haas,17,14,12,3,0,1,0,16
2026,5,Canadian Grand Prix,stroll,STR,aston_martin,22,15,10,7,0,1,5,23
2026,5,Canadian Grand Prix,bottas,BOT,cadillac,21,16,7,5,0,1,5,18
2026,5,Canadian Grand Prix,perez,PER,cadillac,20,17,5,3,0,0,0,8
2026,5,Canadian Grand Prix,norris,NOR,mclaren,3,18,4,-15,0,0,0,-11
2026,5,Canadian Grand Prix,russell,RUS,mercedes,1,19,3,-18,0,0,0,-15
2026,5,Canadian Grand Prix,alonso,ALO,aston_martin,19,20,2,-1,0,0,0,1
2026,5,Canadian Grand Prix,albon,ALB,williams,18,21,1,-3,0,0,0,-2
2026,5,Canadian Grand Prix,arvid_lindblad,LIN,rb,9,22,0,-13,0,0,0,-13
2026,6,Monaco Grand Prix,antonelli,ANT,mercedes,1,1,40,0,3,1,5,49
2026,6,Monaco Grand Prix,hamilton,HAM,ferrari,3,2,37,1,0,1,5,44
2026,6,Monaco Grand Prix,gasly,GAS,alpine,9,3,35,6,0,1,5,47
2026,6,Monaco Grand Prix,hadjar,HAD,red_bull,5,4,32,1,0,1,5,39
2026,6,Monaco Grand Prix,piastri,PIA,mclaren,7,5,30,2,0,1,5,38
2026,6,Monaco Grand Prix,lawson,LAW,rb,10,6,27,4,0,1,5,37
2026,6,Monaco Grand Prix,arvid_lindblad,LIN,rb,15,7,25,8,0,1,0,34
2026,6,Monaco Grand Prix,albon,ALB,williams,11,8,23,3,0,1,5,32
2026,6,Monaco Grand Prix,ocon,OCO,haas,17,9,22,8,0,1,5,36
2026,6,Monaco Grand Prix,alonso,ALO,aston_martin,21,10,20,11,0,1,5,37
2026,6,Monaco Grand Prix,bortoleto,BOR,audi,16,11,17,5,0,1,5,28
2026,6,Monaco Grand Prix,russell,RUS,mercedes,6,12,15,-6,0,1,0,10
2026,6,Monaco Grand Prix,hulkenberg,HUL,audi,13,13,13,0,0,1,0,14
2026,6,Monaco Grand Prix,colapinto,COL,alpine,14,14,12,0,0,1,0,13
2026,6,Monaco Grand Prix,perez,PER,cadillac,18,15,10,3,0,1,5,19
2026,6,Monaco Grand Prix,sainz,SAI,williams,12,16,7,-4,0,0,0,3
2026,6,Monaco Grand Prix,leclerc,LEC,ferrari,4,17,5,-13,0,0,0,-8
2026,6,Monaco Grand Prix,stroll,STR,aston_martin,22,18,4,4,0,0,0,8
2026,6,Monaco Grand Prix,norris,NOR,mclaren,8,19,3,-11,0,0,0,-8
2026,6,Monaco Grand Prix,bearman,BEA,haas,19,20,2,-1,0,0,0,1
2026,6,Monaco Grand Prix,bottas,BOT,cadillac,20,21,1,-1,0,0,0,0
2026,6,Monaco Grand Prix,max_verstappen,VER,red_bull,2,22,0,-20,0,0,0,-20
2026,7,Barcelona Grand Prix,hamilton,HAM,ferrari,2,1,40,1,3,1,5,50
2026,7,Barcelona Grand Prix,russell,RUS,mercedes,1,2,37,-1,0,1,5,42
2026,7,Barcelona Grand Prix,norris,NOR,mclaren,4,3,35,1,0,1,5,42
2026,7,Barcelona Grand Prix,max_verstappen,VER,red_bull,5,4,32,1,0,1,5,39
2026,7,Barcelona Grand Prix,piastri,PIA,mclaren,7,5,30,2,0,1,0,33
2026,7,Barcelona Grand Prix,hadjar,HAD,red_bull,6,6,27,0,0,1,0,28
2026,7,Barcelona Grand Prix,gasly,GAS,alpine,14,7,25,7,0,1,5,38
2026,7,Barcelona Grand Prix,lawson,LAW,rb,8,8,23,0,0,1,5,29
2026,7,Barcelona Grand Prix,arvid_lindblad,LIN,rb,11,9,22,2,0,1,0,25
2026,7,Barcelona Grand Prix,colapinto,COL,alpine,13,10,20,3,0,1,0,24
2026,7,Barcelona Grand Prix,bortoleto,BOR,audi,12,11,17,1,0,1,5,24
2026,7,Barcelona Grand Prix,sainz,SAI,williams,16,12,15,4,0,1,5,25
2026,7,Barcelona Grand Prix,ocon,OCO,haas,17,13,13,4,0,1,5,23
2026,7,Barcelona Grand Prix,perez,PER,cadillac,19,14,12,5,0,1,5,23
2026,7,Barcelona Grand Prix,leclerc,LEC,ferrari,10,15,10,-5,0,1,0,6
2026,7,Barcelona Grand Prix,antonelli,ANT,mercedes,3,16,7,-13,0,1,0,-5
2026,7,Barcelona Grand Prix,bearman,BEA,haas,15,17,5,-2,0,1,0,4
2026,7,Barcelona Grand Prix,albon,ALB,williams,18,18,4,0,0,0,0,4
2026,7,Barcelona Grand Prix,alonso,ALO,aston_martin,22,19,3,3,0,0,5,11
2026,7,Barcelona Grand Prix,hulkenberg,HUL,audi,9,20,2,-11,0,0,0,-9
2026,7,Barcelona Grand Prix,bottas,BOT,cadillac,20,21,1,-1,0,0,0,0
2026,7,Barcelona Grand Prix,stroll,STR,aston_martin,21,22,0,-1,0,0,0,-1
2026,8,Austrian Grand Prix,russell,RUS,mercedes,1,1,40,0,0,1,5,46
2026,8,Austrian Grand Prix,max_verstappen,VER,red_bull,5,2,37,3,0,1,5,46
2026,8,Austrian Grand Prix,antonelli,ANT,mercedes,4,3,35,1,3,1,0,40
2026,8,Austrian Grand Prix,piastri,PIA,mclaren,7,4,32,3,0,1,5,41
2026,8,Austrian Grand Prix,hamilton,HAM,ferrari,3,5,30,-2,0,1,5,34
2026,8,Austrian Grand Prix,hadjar,HAD,red_bull,8,6,27,2,0,1,0,30
2026,8,Austrian Grand Prix,norris,NOR,mclaren,6,7,25,-1,0,1,0,25
2026,8,Austrian Grand Prix,leclerc,LEC,ferrari,2,8,23,-6,0,1,0,18
2026,8,Austrian Grand Prix,lawson,LAW,rb,9,9,22,0,0,1,5,28
2026,8,Austrian Grand Prix,arvid_lindblad,LIN,rb,10,10,20,0,0,1,0,21
2026,8,Austrian Grand Prix,bortoleto,BOR,audi,12,11,17,1,0,1,5,24
2026,8,Austrian Grand Prix,hulkenberg,HUL,audi,14,12,15,2,0,1,0,18
2026,8,Austrian Grand Prix,gasly,GAS,alpine,11,13,13,-2,0,1,5,17
2026,8,Austrian Grand Prix,bearman,BEA,haas,13,14,12,-1,0,1,5,17
2026,8,Austrian Grand Prix,colapinto,COL,alpine,16,15,10,1,0,1,0,12
2026,8,Austrian Grand Prix,ocon,OCO,haas,15,16,7,-1,0,1,0,7
2026,8,Austrian Grand Prix,albon,ALB,williams,18,17,5,1,0,1,5,12
2026,8,Austrian Grand Prix,alonso,ALO,aston_martin,21,18,4,3,0,1,5,13
2026,8,Austrian Grand Prix,stroll,STR,aston_martin,22,19,3,3,0,0,0,6
2026,8,Austrian Grand Prix,sainz,SAI,williams,17,20,2,-3,0,0,0,-1
2026,8,Austrian Grand Prix,perez,PER,cadillac,19,21,1,-2,0,0,5,4
2026,8,Austrian Grand Prix,bottas,BOT,cadillac,20,22,0,-2,0,0,0,-2
2026,9,British Grand Prix,leclerc,LEC,ferrari,2,1,40,1,0,1,5,47
2026,9,British Grand Prix,russell,RUS,mercedes,4,2,37,2,0,1,5,45
2026,9,British Grand Prix,hamilton,HAM,ferrari,3,3,35,0,0,1,0,36
2026,9,British Grand Prix,norris,NOR,mclaren,6,4,32,2,0,1,5,40
2026,9,British Grand Prix,hadjar,HAD,red_bull,5,5,30,0,0,1,5,36
2026,9,British Grand Prix,lawson,LAW,rb,10,6,27,4,0,1,5,37
2026,9,British Grand Prix,arvid_lindblad,LIN,rb,9,7,25,2,0,1,0,28
2026,9,British Grand Prix,bortoleto,BOR,audi,11,8,23,3,0,1,5,32
2026,9,British Grand Prix,colapinto,COL,alpine,19,9,22,10,0,1,5,38
2026,9,British Grand Prix,gasly,GAS,alpine,15,10,20,5,0,1,0,26
2026,9,British Grand Prix,piastri,PIA,mclaren,8,11,17,-3,0,1,0,15
2026,9,British Grand Prix,bearman,BEA,haas,13,12,15,1,0,1,5,22
2026,9,British Grand Prix,ocon,OCO,haas,17,13,13,4,0,1,0,18
2026,9,British Grand Prix,perez,PER,cadillac,20,14,12,6,0,1,5,24
2026,9,British Grand Prix,antonelli,ANT,mercedes,1,15,10,-14,3,1,0,0
2026,9,British Grand Prix,bottas,BOT,cadillac,18,16,7,2,0,1,0,10
2026,9,British Grand Prix,sainz,SAI,williams,14,17,5,-3,0,1,5,8
2026,9,British Grand Prix,alonso,ALO,aston_martin,21,18,4,3,0,1,5,13
2026,9,British Grand Prix,stroll,STR,aston_martin,22,19,3,3,0,1,0,7
2026,9,British Grand Prix,max_verstappen,VER,red_bull,7,20,2,-13,0,0,0,-11
2026,9,British Grand Prix,albon,ALB,williams,16,21,1,-5,0,0,0,-4
2026,9,British Grand Prix,hulkenberg,HUL,audi,12,22,0,-10,0,0,0,-10
