year,round,driver_id,constructor_id,quali_position,q1,q2,q3
2024,2,max_verstappen,red_bull,1,1:28.171,1:28.033,1:27.472
2024,2,leclerc,ferrari,2,1:28.318,1:28.112,1:27.791
2024,2,perez,red_bull,3,1:28.638,1:28.467,1:27.807
2024,2,alonso,aston_martin,4,1:28.706,1:28.122,1:27.846
2024,2,piastri,mclaren,5,1:28.755,1:28.343,1:28.089
2024,2,norris,mclaren,6,1:28.805,1:28.479,1:28.132
2024,2,russell,mercedes,7,1:28.749,1:28.448,1:28.316
2024,2,hamilton,mercedes,8,1:28.994,1:28.606,1:28.460
2024,2,tsunoda,rb,9,1:28.988,1:28.564,1:28.547
2024,2,stroll,aston_martin,10,1:28.250,1:28.578,1:28.572
2024,2,bearman,ferrari,11,1:28.984,1:28.642,
2024,2,albon,williams,12,1:29.107,1:28.980,
2024,2,kevin_magnussen,haas,13,1:29.069,1:29.020,
2024,2,ricciardo,rb,14,1:29.065,1:29.025,
2024,2,hulkenberg,haas,15,1:29.055,,
2024,2,bottas,sauber,16,1:29.179,,
2024,2,ocon,alpine,17,1:29.475,,
2024,2,gasly,alpine,18,1:29.479,,
2024,2,sargeant,williams,19,1:29.526,,
2024,2,zhou,sauber,20,,,
2024,3,max_verstappen,red_bull,1,1:16.819,1:16.387,1:15.915
2024,3,sainz,ferrari,2,1:16.731,1:16.189,1:16.185
2024,3,perez,red_bull,3,1:16.805,1:16.631,1:16.274
2024,3,norris,mclaren,4,1:17.430,1:16.750,1:16.315
2024,3,leclerc,ferrari,5,1:16.984,1:16.304,1:16.435
2024,3,piastri,mclaren,6,1:17.369,1:16.601,1:16.572
2024,3,russell,mercedes,7,1:17.062,1:16.901,1:16.724
2024,3,tsunoda,rb,8,1:17.356,1:16.791,1:16.788
2024,3,stroll,aston_martin,9,1:17.376,1:16.780,1:17.072
2024,3,alonso,aston_martin,10,1:16.991,1:16.710,1:17.552
2024,3,hamilton,mercedes,11,1:17.499,1:16.960,
2024,3,albon,williams,12,1:17.130,1:17.167,
2024,3,bottas,sauber,13,1:17.543,1:17.340,
2024,3,kevin_magnussen,haas,14,1:17.709,1:17.427,
2024,3,ocon,alpine,15,1:17.617,1:17.697,
2024,3,hulkenberg,haas,16,1:17.976,,
2024,3,gasly,alpine,17,1:17.982,,
2024,3,ricciardo,rb,18,1:18.085,,
2024,3,zhou,sauber,19,1:18.188,,
2024,4,max_verstappen,red_bull,1,1:28.866,1:28.740,1:28.197
2024,4,perez,red_bull,2,1:29.303,1:28.752,1:28.263
2024,4,norris,mclaren,3,1:29.536,1:28.940,1:28.489
2024,4,sainz,ferrari,4,1:29.513,1:29.099,1:28.682
2024,4,alonso,aston_martin,5,1:29.254,1:29.082,1:28.686
2024,4,piastri,mclaren,6,1:29.425,1:29.148,1:28.760
2024,4,hamilton,mercedes,7,1:29.661,1:28.887,1:28.766
2024,4,leclerc,ferrari,8,1:29.338,1:29.196,1:28.786
2024,4,russell,mercedes,9,1:29.799,1:29.140,1:29.008
2024,4,tsunoda,rb,10,1:29.775,1:29.417,1:29.413
2024,4,ricciardo,rb,11,1:29.727,1:29.472,
2024,4,hulkenberg,haas,12,1:29.821,1:29.494,
2024,4,bottas,sauber,13,1:29.602,1:29.593,
2024,4,albon,williams,14,1:29.963,1:29.714,
2024,4,ocon,alpine,15,1:29.811,1:29.816,
2024,4,stroll,aston_martin,16,1:30.024,,
2024,4,gasly,alpine,17,1:30.119,,
2024,4,kevin_magnussen,haas,18,1:30.131,,
2024,4,sargeant,williams,19,1:30.139,,
2024,4,zhou,sauber,20,1:30.143,,
2024,5,max_verstappen,red_bull,1,1:34.742,1:33.794,1:33.660
2024,5,perez,red_bull,2,1:35.457,1:34.026,1:33.982
2024,5,alonso,aston_martin,3,1:35.116,1:34.652,1:34.148
2024,5,norris,mclaren,4,1:34.842,1:34.460,1:34.165
2024,5,piastri,mclaren,5,1:35.014,1:34.659,1:34.273
2024,5,leclerc,ferrari,6,1:34.797,1:34.399,1:34.289
2024,5,sainz,ferrari,7,1:34.970,1:34.368,1:34.297
2024,5,russell,mercedes,8,1:35.084,1:34.609,1:34.433
2024,5,hulkenberg,haas,9,1:35.068,1:34.667,1:34.604
2024,5,bottas,sauber,10,1:35.169,1:34.769,1:34.665
2024,5,stroll,aston_martin,11,1:35.334,1:34.838,
2024,5,ricciardo,rb,12,1:35.443,1:34.934,
2024,5,ocon,alpine,13,1:35.356,1:35.223,
2024,5,albon,williams,14,1:35.384,1:35.241,
2024,5,gasly,alpine,15,1:35.287,1:35.463,
2024,5,zhou,sauber,16,1:35.505,,
2024,5,kevin_magnussen,haas,17,1:35.516,,
2024,5,hamilton,mercedes,18,1:35.573,,
2024,5,tsunoda,rb,19,1:35.746,,
2024,5,sargeant,williams,20,1:36.358,,
2024,6,max_verstappen,red_bull,1,1:27.689,1:27.566,1:27.241
2024,6,leclerc,ferrari,2,1:28.081,1:27.533,1:27.382
2024,6,sainz,ferrari,3,1:27.937,1:27.941,1:27.455
2024,6,perez,red_bull,4,1:27.772,1:27.839,1:27.460
2024,6,norris,mclaren,5,1:27.913,1:27.871,1:27.594
2024,6,piastri,mclaren,6,1:28.032,1:27.721,1:27.675
2024,6,russell,mercedes,7,1:28.159,1:28.095,1:28.067
2024,6,hamilton,mercedes,8,1:28.167,1:27.697,1:28.107
2024,6,hulkenberg,haas,9,1:28.383,1:28.200,1:28.146
2024,6,tsunoda,rb,10,1:28.324,1:28.167,1:28.192
2024,6,stroll,aston_martin,11,1:28.177,1:28.222,
2024,6,gasly,alpine,12,1:27.976,1:28.324,
2024,6,ocon,alpine,13,1:28.209,1:28.371,
2024,6,albon,williams,14,1:28.343,1:28.413,
2024,6,alonso,aston_martin,15,1:28.453,1:28.427,
2024,6,bottas,sauber,16,1:28.463,,
2024,6,sargeant,williams,17,1:28.487,,
2024,6,ricciardo,rb,18,1:28.617,,
2024,6,kevin_magnussen,haas,19,1:28.619,,
2024,6,zhou,sauber,20,1:28.824,,
2024,7,max_verstappen,red_bull,1,1:15.762,1:15.176,1:14.746
2024,7,piastri,mclaren,2,1:15.940,1:15.407,1:14.820
2024,7,norris,mclaren,3,1:15.915,1:15.371,1:14.837
2024,7,leclerc,ferrari,4,1:15.823,1:15.328,1:14.970
2024,7,sainz,ferrari,5,1:16.015,1:15.512,1:15.233
2024,7,russell,mercedes,6,1:16.107,1:15.671,1:15.234
2024,7,tsunoda,rb,7,1:15.894,1:15.358,1:15.465
2024,7,hamilton,mercedes,8,1:16.604,1:15.677,1:15.504
2024,7,ricciardo,rb,9,1:16.060,1:15.691,1:15.674
2024,7,hulkenberg,haas,10,1:15.841,1:15.569,1:15.980
2024,7,perez,red_bull,11,1:16.404,1:15.706,
2024,7,ocon,alpine,12,1:16.361,1:15.906,
2024,7,stroll,aston_martin,13,1:16.458,1:15.992,
2024,7,albon,williams,14,1:16.524,1:16.200,
2024,7,gasly,alpine,15,1:16.015,1:16.381,
2024,7,bottas,sauber,16,1:16.626,,
2024,7,zhou,sauber,17,1:16.834,,
2024,7,kevin_magnussen,haas,18,1:16.854,,
2024,7,alonso,aston_martin,19,1:16.917,,
2024,7,sargeant,williams,20,,,
2024,8,leclerc,ferrari,1,1:11.584,1:10.825,1:10.270
2024,8,piastri,mclaren,2,1:11.500,1:10.756,1:10.424
2024,8,sainz,ferrari,3,1:11.543,1:11.075,1:10.518
2024,8,norris,mclaren,4,1:11.760,1:10.732,1:10.542
2024,8,russell,mercedes,5,1:11.492,1:10.929,1:10.543
2024,8,max_verstappen,red_bull,6,1:11.711,1:10.745,1:10.567
2024,8,hamilton,mercedes,7,1:11.528,1:11.056,1:10.621
2024,8,tsunoda,rb,8,1:11.852,1:11.106,1:10.858
2024,8,albon,williams,9,1:11.623,1:11.216,1:10.948
2024,8,gasly,alpine,10,1:11.714,1:10.896,1:11.311
2024,8,ocon,alpine,11,1:11.887,1:11.285,
2024,8,ricciardo,rb,12,1:11.785,1:11.482,
2024,8,stroll,aston_martin,13,1:11.728,1:11.563,
2024,8,alonso,aston_martin,14,1:12.019,,
2024,8,hulkenberg,haas,14,1:11.876,1:11.440,
2024,8,sargeant,williams,15,1:12.020,,
2024,8,kevin_magnussen,haas,15,1:11.832,1:11.725,
2024,8,perez,red_bull,16,1:12.060,,
2024,8,bottas,sauber,17,1:12.512,,
2024,8,zhou,sauber,18,1:13.028,,
2024,9,russell,mercedes,1,1:13.013,1:11.742,1:12.000
2024,9,max_verstappen,red_bull,2,1:12.360,1:12.549,1:12.000
2024,9,norris,mclaren,3,1:12.959,1:12.201,1:12.021
2024,9,piastri,mclaren,4,1:12.907,1:12.462,1:12.103
2024,9,ricciardo,rb,5,1:13.240,1:12.572,1:12.178
2024,9,alonso,aston_martin,6,1:13.117,1:12.635,1:12.228
2024,9,hamilton,mercedes,7,1:12.851,1:11.979,1:12.280
2024,9,tsunoda,rb,8,1:12.748,1:12.303,1:12.414
2024,9,stroll,aston_martin,9,1:13.088,1:12.659,1:12.701
2024,9,albon,williams,10,1:12.896,1:12.485,1:12.796
2024,9,leclerc,ferrari,11,1:13.107,1:12.691,
2024,9,sainz,ferrari,12,1:13.038,1:12.728,
2024,9,sargeant,williams,13,1:13.063,1:12.736,
2024,9,kevin_magnussen,haas,14,1:13.217,1:12.916,
2024,9,gasly,alpine,15,1:13.289,1:12.940,
2024,9,perez,red_bull,16,1:13.326,,
2024,9,bottas,sauber,17,1:13.366,,
2024,9,ocon,alpine,18,1:13.435,,
2024,9,hulkenberg,haas,19,1:13.978,,
2024,9,zhou,sauber,20,1:14.292,,
2024,10,norris,mclaren,1,1:12.386,1:11.872,1:11.383
2024,10,max_verstappen,red_bull,2,1:12.306,1:11.653,1:11.403
2024,10,hamilton,mercedes,3,1:12.143,1:11.792,1:11.701
2024,10,russell,mercedes,4,1:12.456,1:11.812,1:11.703
2024,10,leclerc,ferrari,5,1:12.257,1:12.038,1:11.731
2024,10,sainz,ferrari,6,1:12.403,1:11.874,1:11.736
2024,10,gasly,alpine,7,1:12.651,1:12.079,1:11.857
2024,10,perez,red_bull,8,1:12.477,1:12.054,1:12.061
2024,10,ocon,alpine,9,1:12.691,1:12.109,1:12.125
2024,10,piastri,mclaren,10,1:12.460,1:12.011,
2024,10,alonso,aston_martin,11,1:12.505,1:12.128,
2024,10,bottas,sauber,12,1:12.758,1:12.227,
2024,10,hulkenberg,haas,13,1:12.708,1:12.310,
2024,10,stroll,aston_martin,14,1:12.881,1:12.372,
2024,10,zhou,sauber,15,1:12.880,1:12.738,
2024,10,kevin_magnussen,haas,16,1:12.937,,
2024,10,tsunoda,rb,17,1:12.985,,
2024,10,ricciardo,rb,18,1:13.075,,
2024,10,albon,williams,19,1:13.153,,
2024,10,sargeant,williams,20,1:13.509,,
2024,11,max_verstappen,red_bull,1,1:05.336,1:04.469,1:04.314
2024,11,norris,mclaren,2,1:05.450,1:05.103,1:04.718
2024,11,russell,mercedes,3,1:05.585,1:05.016,1:04.840
2024,11,sainz,ferrari,4,1:05.263,1:05.016,1:04.851
2024,11,hamilton,mercedes,5,1:05.541,1:05.053,1:04.903
2024,11,leclerc,ferrari,6,1:05.509,1:05.104,1:05.044
2024,11,piastri,mclaren,7,1:05.311,1:05.070,1:05.048
2024,11,perez,red_bull,8,1:05.587,1:05.144,1:05.202
2024,11,hulkenberg,haas,9,1:05.596,1:05.262,1:05.385
2024,11,ocon,alpine,10,1:05.574,1:05.274,1:05.883
2024,11,ricciardo,rb,11,1:05.569,1:05.289,
2024,11,kevin_magnussen,haas,12,1:05.508,1:05.347,
2024,11,gasly,alpine,13,1:05.598,1:05.359,
2024,11,tsunoda,rb,14,1:05.563,1:05.412,
2024,11,alonso,aston_martin,15,1:05.656,1:05.639,
2024,11,albon,williams,16,1:05.736,,
2024,11,stroll,aston_martin,17,1:05.819,,
2024,11,bottas,sauber,18,1:05.847,,
2024,11,sargeant,williams,19,1:05.856,,
2024,11,zhou,sauber,20,1:06.061,,
2024,12,russell,mercedes,1,1:30.106,1:26.723,1:25.819
2024,12,hamilton,mercedes,2,1:29.547,1:26.770,1:25.990
2024,12,norris,mclaren,3,1:31.596,1:26.559,1:26.030
2024,12,max_verstappen,red_bull,4,1:31.342,1:26.796,1:26.203
2024,12,piastri,mclaren,5,1:30.895,1:26.733,1:26.237
2024,12,hulkenberg,haas,6,1:31.929,1:26.847,1:26.338
2024,12,sainz,ferrari,7,1:30.557,1:26.843,1:26.509
2024,12,stroll,aston_martin,8,1:31.410,1:26.938,1:26.585
2024,12,albon,williams,9,1:31.135,1:26.933,1:26.640
2024,12,alonso,aston_martin,10,1:31.264,1:26.730,1:26.917
2024,12,leclerc,ferrari,11,1:30.496,1:27.097,
2024,12,sargeant,williams,12,1:31.608,1:27.175,
2024,12,tsunoda,rb,13,1:30.994,1:27.269,
2024,12,zhou,sauber,14,1:31.190,1:27.867,
2024,12,ricciardo,rb,15,1:31.291,1:27.949,
2024,12,bottas,sauber,16,1:32.431,,
2024,12,kevin_magnussen,haas,17,1:32.905,,
2024,12,ocon,alpine,18,1:34.557,,
2024,12,perez,red_bull,19,1:38.348,,
2024,12,gasly,alpine,20,1:39.804,,
2024,13,norris,mclaren,1,1:17.755,1:15.540,1:15.227
2024,13,piastri,mclaren,2,1:17.504,1:15.785,1:15.249
2024,13,max_verstappen,red_bull,3,1:17.087,1:15.770,1:15.273
2024,13,sainz,ferrari,4,1:17.244,1:15.885,1:15.696
2024,13,hamilton,mercedes,5,1:17.087,1:16.307,1:15.854
2024,13,leclerc,ferrari,6,1:17.437,1:15.891,1:15.905
2024,13,alonso,aston_martin,7,1:17.624,1:16.117,1:16.043
2024,13,stroll,aston_martin,8,1:17.405,1:16.075,1:16.244
2024,13,ricciardo,rb,9,1:17.050,1:16.202,1:16.447
2024,13,tsunoda,rb,10,1:17.436,1:16.121,1:16.477
2024,13,hulkenberg,haas,11,1:17.362,1:16.317,
2024,13,bottas,sauber,12,1:17.487,1:16.384,
2024,13,albon,williams,13,1:17.280,1:16.429,
2024,13,sargeant,williams,14,1:17.770,1:16.543,
2024,13,kevin_magnussen,haas,15,1:17.851,1:16.548,
2024,13,perez,red_bull,16,1:17.886,,
2024,13,russell,mercedes,17,1:17.968,,
2024,13,zhou,sauber,18,1:18.037,,
2024,13,ocon,alpine,19,1:18.049,,
2024,13,gasly,alpine,20,1:18.166,,
2024,14,max_verstappen,red_bull,1,1:54.938,1:53.837,1:53.159
2024,14,leclerc,ferrari,2,1:55.349,1:54.193,1:53.754
2024,14,perez,red_bull,3,1:55.139,1:54.470,1:53.765
2024,14,hamilton,mercedes,4,1:55.692,1:54.037,1:53.835
2024,14,norris,mclaren,5,1:55.582,1:54.358,1:53.981
2024,14,piastri,mclaren,6,1:54.835,1:54.136,1:54.027
